time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.800000000000003,-7.46565466657297,3.01983486284611,21.79076748587066,0.3119652605643992,0.20409190973316615,0.0,-5.7057957461762525,4.012577340401986,4.5321624250359855,0.122693038276416,0.0655928330222997,0.0,434.55451693972975,436.11169813280355,434.79083997292486,434.9982596274133
3.900000000000003,-8.04930924485647,3.4363771552903213,22.244105172209522,0.32338928443698833,0.20950950954343384,0.0,-5.968418561963724,4.318946468860948,4.531823571833654,0.10033147317047976,0.0346722333514676,0.0,461.8382917946549,460.3741643828842,461.4040262509274,460.3543902804629
4.000000000000003,-8.658475019675908,3.8821308246422763,22.691855946521148,0.3329494867356164,0.21289801249668194,0.0,-6.2159370010813175,4.5966584025193375,4.421850524193985,0.08814585527999962,0.03269486121066129,0.0,441.4329025534568,441.3354363997452,442.64745660968873,442.05303272632983
4.1000000000000005,-9.29295649670502,4.356139675144364,23.129193014521423,0.3409857904485909,0.2180079974392708,0.0,-6.474894269034696,4.883674596681493,4.323308950141628,0.06765143892716254,0.07435417988891109,0.0,445.58818934690754,447.6290957071626,445.85720658820225,444.8563240830431
4.199999999999998,-9.95665760021216,4.863202137603179,23.568358961929977,0.3483191373842116,0.226835011935675,0.0,-6.800490150347142,5.25665309013791,4.455271750453762,0.08137791257154166,0.10653354008580726,0.0,493.19407026593103,494.62392165523204,493.329367053479,493.9408402783948
4.299999999999996,-10.64747663047618,5.39859760219391,23.99544214364584,0.3573539451943635,0.2358844297324545,0.0,-7.017979481378357,5.451873019365021,4.0873400662822545,0.10265620027867636,0.06136674494949128,0.0,395.6963557914518,393.2006130308875,394.52344850223125,395.70878401500164
4.399999999999994,-11.36248779209875,5.956366870734422,24.39304814990867,0.36709071251836445,0.24247790029117589,0.0,-7.283918269434397,5.703803567220495,3.863973957411587,0.08897773834942561,0.07247278176840682,0.0,426.16906643316537,426.7418475352171,427.08230639213605,426.3900473763883
4.499999999999992,-12.10565139662955,6.5408782943888975,24.771883573455394,0.37795807675180804,0.24849011124308085,0.0,-7.580908134696583,5.98645518210615,3.7108763777301332,0.13327406970902833,0.03877118372259848,0.0,443.34512544216375,441.6826428728402,442.5096030558653,444.70285524604105
4.59999999999999,-12.881606317256756,7.157583452360133,25.144435643358282,0.3932718798062176,0.25213489875614137,0.0,-7.938983826962313,6.347770954768546,3.73566004433942,0.17789962914788116,0.03287739939888154,0.0,481.7415745472007,481.474525918335,481.78561517430154,483.8259707093683
4.699999999999988,-13.693441315011336,7.810248286137735,25.51742438245062,0.4091615844581806,0.25583289126172293,0.0,-8.298550607478429,6.705733512119987,3.7196432477503,0.12290245471673328,0.04288122631800765,0.0,479.9764319415993,480.4324005006445,480.71534654273063,478.2289433261932
4.799999999999986,-14.540600794954742,8.49726311085614,25.884272601660722,0.41903833056425643,0.2590572186404998,0.0,-8.645840669764565,7.033993112545497,3.6144554951861365,0.04894502091552863,0.014240897558577279,0.0,467.8495286229615,466.5095867193145,468.31664126343406,464.8585658573529
4.8999999999999835,-15.421453934198874,9.214656503778858,26.2349783255646,0.4230960002201094,0.2596275533300041,0.0,-8.972783232049757,7.312998428296197,3.3991774770980054,0.026804503109651136,-0.008383629902907048,0.0,446.6704723742381,445.56161528202034,447.30479731173193,446.22214335117474
4.999999999999981,-16.33438213277691,9.957938743622597,26.560241903319522,0.42668167774047383,0.25864443911075696,0.0,-9.287668444785544,7.552079884788989,3.1068980146764957,0.04827766665220609,-0.012035775849973115,0.0,429.6589450741263,429.47317783698,429.2690735005737,430.3620127560663
5.099999999999979,-17.281294582026515,10.727948498056946,26.863056452197288,0.42990344003525927,0.25622555940409875,0.0,-9.651990660047986,7.84686990820908,2.948531552514138,0.003013132289244245,-0.04515655133998777,0.0,458.99159161178017,457.41103669550847,459.14336555521106,456.9833289423074
